DATA,Cód. Contabil Débito,Cód. Contabil Crédito,Valor,Cód. Histórico,Complemento Histórico,Inicia Lote,Código Matriz/Filial,Centro de Custo Débito,Centro de Custo Crédito
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,28.11,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,48.03,1,Vendas PDV,1,22122,,
19/12/2022,,,50.74,1,Vendas PDV,1,22122,,
19/12/2022,,,3.49,1,Vendas PDV,1,22122,,
19/12/2022,,,6.99,1,Vendas PDV,1,22122,,
19/12/2022,,,33.97,1,Vendas PDV,1,22122,,
19/12/2022,,,64.55,1,Vendas PDV,1,22122,,
19/12/2022,,,4.98,1,Vendas PDV,1,22122,,
19/12/2022,,,3.49,1,Vendas PDV,1,22122,,
19/12/2022,,,89.78,1,Vendas PDV,1,22122,,
19/12/2022,,,5.99,1,Vendas PDV,1,22122,,
19/12/2022,,,23.97,1,Vendas PDV,1,22122,,
19/12/2022,,,15.5,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,16.99,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.68,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.53,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.84,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,2.99,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.23,1,Vendas PDV,1,22112,,
19/12/2022,,,5.5,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,7.35,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,2.13,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,2.14,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,7.1,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,2.32,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,3.11,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.9,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,1.08,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.53,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,3.86,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.65,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.16,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,1.58,1,Vendas PDV,1,22122,,
19/12/2022,,,3.11,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,3.95,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,4.45,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,1.9,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,1.9,1,Vendas PDV,1,22112,,
19/12/2022,,,0.2,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.15,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.78,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.28,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.23,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.53,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,3.23,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.39,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
19/12/2022,,,0.45,1,Vendas PDV,1,22137,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,1.18,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.76,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.33,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.67,1,Vendas PDV,1,22122,,
19/12/2022,,,1.32,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,2.28,1,Vendas PDV,1,22122,,
19/12/2022,,,0.57,1,Vendas PDV,1,22122,,
19/12/2022,,,0.46,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.19,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.76,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22112,,
19/12/2022,,,0.0,1,Vendas PDV,1,22122,,
19/12/2022,,,1.67,1,Vendas PDV,1,22122,,
19/12/2022,,,0.0,1,Vendas PDV,1,22137,,
